timestamp,radiation_flux
2021-12-01 11:35:00,50.3926962386
2021-12-01 11:40:00,49.7069704265
2021-12-01 11:45:00,48.2209996931
2021-12-01 11:50:00,47.131036753
2021-12-01 11:55:00,46.7266141183
2021-12-01 12:00:00,46.2870749532
2021-12-01 12:05:00,42.7874314088
2021-12-01 12:10:00,41.9679883842
2021-12-01 12:15:00,49.663946005
2021-12-01 12:20:00,46.3684308335
2021-12-01 12:25:00,50.1790311772
2021-12-01 12:30:00,45.7812138528
2021-12-01 12:35:00,42.4805547427
2021-12-01 12:40:00,43.7880246997
2021-12-01 12:45:00,40.927642346
2021-12-01 12:50:00,39.437962699
2021-12-01 12:55:00,38.3949885934
2021-12-01 13:00:00,38.3957547759
2021-12-01 13:05:00,36.256262193
2021-12-01 13:10:00,29.5754478974
2021-12-01 13:15:00,31.0138335667
2021-12-01 13:20:00,35.2677432199
2021-12-01 13:25:00,31.4265287459
2021-12-01 13:30:00,32.2893874656
2021-12-01 13:35:00,30.3752494499
2021-12-01 13:40:00,28.7052100802
2021-12-01 13:45:00,30.6119468985
2021-12-01 13:50:00,31.5221685177
2021-12-01 13:55:00,29.046667124
2021-12-01 14:00:00,28.8447473229
2021-12-01 14:05:00,27.0613560939
2021-12-01 14:10:00,21.1434651417
2021-12-01 14:15:00,18.2935561286
2021-12-01 14:20:00,14.3593643036
2021-12-01 14:25:00,15.6021448342
2021-12-01 14:30:00,17.2981544903
2021-12-01 14:35:00,14.9775636786
2021-12-01 14:40:00,12.8571813604
2021-12-01 14:45:00,11.1178304046
2021-12-01 14:50:00,9.52791298338
2021-12-01 14:55:00,6.5534901625
2021-12-01 15:00:00,5.31323280861
2021-12-01 15:05:00,5.8347624866
2021-12-01 15:10:00,5.40234961842
2021-12-01 15:15:00,3.55069325443
2021-12-01 15:20:00,4.57882976063
2021-12-01 15:25:00,2.53075395102
2021-12-01 15:30:00,1.71281744794
2021-12-01 15:35:00,1.21616699591
2021-12-01 15:40:00,0.817960583865
2021-12-01 15:45:00,0.308300926639
2021-12-01 15:50:00,0.832796736249
2021-12-01 15:55:00,0.657861198794
2021-12-01 16:00:00,0.864959611317
2021-12-01 16:05:00,0.511633067099
2021-12-01 16:10:00,0.4194081121
2021-12-01 16:15:00,0.848116015055
2021-12-01 16:20:00,1.98351602711
2021-12-01 16:25:00,1.39162959489
2021-12-01 16:30:00,1.85371170698
2021-12-01 16:35:00,1.73613914715
2021-12-01 16:40:00,2.32252698264
2021-12-01 16:45:00,1.66443753672
2021-12-01 16:50:00,1.32415640902
2021-12-01 16:55:00,0.631341585102
2021-12-01 17:00:00,0.616561502202
2021-12-01 17:05:00,0.606021360603
2021-12-01 17:10:00,0.874648514856
2021-12-01 17:15:00,0.722299087897
2021-12-01 17:20:00,0.0
2021-12-01 17:25:00,0.45781195865
2021-12-01 17:30:00,0.525424516949
2021-12-01 17:35:00,0.621952660947
2021-12-01 17:40:00,0.255779662171
2021-12-01 17:45:00,0.0
2021-12-01 17:50:00,0.157944634932
2021-12-01 17:55:00,0.391459861366
2021-12-01 18:00:00,0.532102307513
2021-12-01 18:05:00,0.518567361999
2021-12-01 18:10:00,0.805578273289
2021-12-01 18:15:00,0.459752884669
2021-12-01 18:20:00,0.665535465479
2021-12-01 18:25:00,0.864864167977
2021-12-01 18:30:00,0.787282367513
2021-12-01 18:35:00,0.564951973312
2021-12-01 18:40:00,0.808041826467
2021-12-01 18:45:00,0.643853088365
2021-12-01 18:50:00,0.715057915796
2021-12-01 18:55:00,0.80653224337
2021-12-01 19:00:00,1.38492129158
2021-12-01 19:05:00,2.04736112701
2021-12-01 19:10:00,1.78858992862
2021-12-01 19:15:00,2.27198532611
2021-12-01 19:20:00,2.28942412147
2021-12-01 19:25:00,1.98438907594
2021-12-01 19:30:00,0.632773062942
2021-12-01 19:35:00,0.0
2021-12-01 19:40:00,0.222898629967
2021-12-01 19:45:00,0.196482005067
2021-12-01 19:50:00,0.388411015879
2021-12-01 19:55:00,0.115108357204
2021-12-01 20:00:00,0.463089386264
2021-12-01 20:05:00,0.3502766351
2021-12-01 20:10:00,0.0
2021-12-01 20:15:00,0.0
2021-12-01 20:20:00,0.138998493648
2021-12-01 20:25:00,0.812315792056
2021-12-01 20:30:00,0.696553121238
2021-12-01 20:35:00,0.584107305041
2021-12-01 20:40:00,0.404433854461
2021-12-01 20:45:00,0.539097651048
2021-12-01 20:50:00,0.00601487892597
2021-12-01 20:55:00,0.0179147783503
2021-12-01 21:00:00,0.306302474157
2021-12-01 21:05:00,0.532947252441
2021-12-01 21:10:00,0.0103463123143
2021-12-01 21:15:00,0.173649866649
2021-12-01 21:20:00,0.0
2021-12-01 21:25:00,0.527144727606
2021-12-01 21:30:00,0.92751628024
2021-12-01 21:35:00,0.856505468719
2021-12-01 21:40:00,0.498928409586
2021-12-01 21:45:00,0.35613935422
2021-12-01 21:50:00,0.109657099602
2021-12-01 21:55:00,0.42046429508
2021-12-01 22:00:00,1.52023267784
2021-12-01 22:05:00,0.958875857644
2021-12-01 22:10:00,0.835440349804
2021-12-01 22:15:00,1.13753215492
2021-12-01 22:20:00,0.31343873693
2021-12-01 22:25:00,0.265683309911
2021-12-01 22:30:00,0.0
2021-12-01 22:35:00,0.0861833470159
2021-12-01 22:40:00,0.449644735719
2021-12-01 22:45:00,0.0164419660252
2021-12-01 22:50:00,1.03999577968
2021-12-01 22:55:00,0.500410674475
2021-12-01 23:00:00,0.878055101705
2021-12-01 23:05:00,0.885507198892
2021-12-01 23:10:00,0.863118918336
2021-12-01 23:15:00,1.42491482692
2021-12-01 23:20:00,1.38625986126
2021-12-01 23:25:00,1.70924687421
2021-12-01 23:30:00,0.953926438739
2021-12-01 23:35:00,1.32203776544
2021-12-01 23:40:00,1.16731047692
2021-12-01 23:45:00,1.03514872088
2021-12-01 23:50:00,1.17570503636
2021-12-01 23:55:00,1.10281177056
2021-12-02 00:00:00,1.08822885255
2021-12-02 00:05:00,1.19800232804
2021-12-02 00:10:00,0.256707276559
2021-12-02 00:15:00,0.0305530308184
2021-12-02 00:20:00,0.0
2021-12-02 00:25:00,0.0
2021-12-02 00:30:00,0.0
2021-12-02 00:35:00,0.0
2021-12-02 00:40:00,0.0
2021-12-02 00:45:00,0.231129673924
2021-12-02 00:50:00,0.0
2021-12-02 00:55:00,0.0
2021-12-02 01:00:00,0.166087535594
2021-12-02 01:05:00,0.0
2021-12-02 01:10:00,0.0
2021-12-02 01:15:00,0.0
2021-12-02 01:20:00,0.0305666655813
2021-12-02 01:25:00,0.0821418768529
2021-12-02 01:30:00,0.0
2021-12-02 01:35:00,0.207791312759
2021-12-02 01:40:00,0.0
2021-12-02 01:45:00,0.0
2021-12-02 01:50:00,0.0154321450034
2021-12-02 01:55:00,0.0128998018658
2021-12-02 02:00:00,0.224548436269
2021-12-02 02:05:00,0.0
2021-12-02 02:10:00,0.0
2021-12-02 02:15:00,0.0
2021-12-02 02:20:00,0.0
2021-12-02 02:25:00,0.0
